date,store,product,category,is_perishable,units_sold,units_ordered,units_wasted
2024-09-28,Trondheim,Iskrem,Frossenmat,False,47,47,0
2024-09-29,Trondheim,Iskrem,Frossenmat,False,37,37,0
2024-09-30,Trondheim,Iskrem,Frossenmat,False,35,35,0
2024-10-01,Trondheim,Iskrem,Frossenmat,False,30,30,0
2024-10-02,Trondheim,Iskrem,Frossenmat,False,29,29,0
2024-10-03,Trondheim,Iskrem,Frossenmat,False,39,39,0
2024-10-04,Trondheim,Iskrem,Frossenmat,False,41,41,0
2024-10-05,Trondheim,Iskrem,Frossenmat,False,50,50,0
2024-10-06,Trondheim,Iskrem,Frossenmat,False,32,32,0
2024-10-07,Trondheim,Iskrem,Frossenmat,False,28,28,0
2024-10-08,Trondheim,Iskrem,Frossenmat,False,32,32,0
2024-10-09,Trondheim,Iskrem,Frossenmat,False,44,44,0
2024-10-10,Trondheim,Iskrem,Frossenmat,False,33,33,0
2024-10-11,Trondheim,Iskrem,Frossenmat,False,47,47,0
2024-10-12,Trondheim,Iskrem,Frossenmat,False,43,43,0
2024-10-13,Trondheim,Iskrem,Frossenmat,False,25,25,0
2024-10-14,Trondheim,Iskrem,Frossenmat,False,38,38,0
2024-10-15,Trondheim,Iskrem,Frossenmat,False,30,30,0
2024-10-16,Trondheim,Iskrem,Frossenmat,False,24,24,0
2024-10-17,Trondheim,Iskrem,Frossenmat,False,28,28,0
2024-10-18,Trondheim,Iskrem,Frossenmat,False,37,37,0
2024-10-19,Trondheim,Iskrem,Frossenmat,False,42,42,0
2024-10-20,Trondheim,Iskrem,Frossenmat,False,26,26,0
2024-10-21,Trondheim,Iskrem,Frossenmat,False,39,39,0
2024-10-22,Trondheim,Iskrem,Frossenmat,False,24,24,0
2024-10-23,Trondheim,Iskrem,Frossenmat,False,30,30,0
2024-10-24,Trondheim,Iskrem,Frossenmat,False,19,19,0
2024-10-25,Trondheim,Iskrem,Frossenmat,False,34,34,0
2024-10-26,Trondheim,Iskrem,Frossenmat,False,35,35,0
2024-10-27,Trondheim,Iskrem,Frossenmat,False,21,21,0
2024-10-28,Trondheim,Iskrem,Frossenmat,False,31,31,0
2024-10-29,Trondheim,Iskrem,Frossenmat,False,26,26,0
2024-10-30,Trondheim,Iskrem,Frossenmat,False,23,23,0
2024-10-31,Trondheim,Iskrem,Frossenmat,False,25,25,0
2024-11-01,Trondheim,Iskrem,Frossenmat,False,27,27,0
2024-11-02,Trondheim,Iskrem,Frossenmat,False,35,35,0
2024-11-03,Trondheim,Iskrem,Frossenmat,False,26,26,0
2024-11-04,Trondheim,Iskrem,Frossenmat,False,23,23,0
2024-11-05,Trondheim,Iskrem,Frossenmat,False,23,23,0
2024-11-06,Trondheim,Iskrem,Frossenmat,False,16,16,0
2024-11-07,Trondheim,Iskrem,Frossenmat,False,25,25,0
2024-11-08,Trondheim,Iskrem,Frossenmat,False,26,26,0
2024-11-09,Trondheim,Iskrem,Frossenmat,False,29,29,0
2024-11-10,Trondheim,Iskrem,Frossenmat,False,21,21,0
2024-11-11,Trondheim,Iskrem,Frossenmat,False,22,22,0
2024-11-12,Trondheim,Iskrem,Frossenmat,False,15,15,0
2024-11-13,Trondheim,Iskrem,Frossenmat,False,15,15,0
2024-11-14,Trondheim,Iskrem,Frossenmat,False,23,23,0
2024-11-15,Trondheim,Iskrem,Frossenmat,False,17,17,0
2024-11-16,Trondheim,Iskrem,Frossenmat,False,18,18,0
2024-11-17,Trondheim,Iskrem,Frossenmat,False,16,16,0
2024-11-18,Trondheim,Iskrem,Frossenmat,False,16,16,0
2024-11-19,Trondheim,Iskrem,Frossenmat,False,14,14,0
2024-11-20,Trondheim,Iskrem,Frossenmat,False,17,17,0
2024-11-21,Trondheim,Iskrem,Frossenmat,False,17,17,0
2024-11-22,Trondheim,Iskrem,Frossenmat,False,19,19,0
2024-11-23,Trondheim,Iskrem,Frossenmat,False,17,17,0
2024-11-24,Trondheim,Iskrem,Frossenmat,False,14,14,0
2024-11-25,Trondheim,Iskrem,Frossenmat,False,12,12,0
2024-11-26,Trondheim,Iskrem,Frossenmat,False,10,10,0
2024-11-27,Trondheim,Iskrem,Frossenmat,False,13,13,0
2024-11-28,Trondheim,Iskrem,Frossenmat,False,14,14,0
2024-11-29,Trondheim,Iskrem,Frossenmat,False,15,15,0
2024-11-30,Trondheim,Iskrem,Frossenmat,False,10,10,0
2024-12-01,Trondheim,Iskrem,Frossenmat,False,10,10,0
2024-12-02,Trondheim,Iskrem,Frossenmat,False,12,12,0
2024-12-03,Trondheim,Iskrem,Frossenmat,False,8,8,0
2024-12-04,Trondheim,Iskrem,Frossenmat,False,11,11,0
2024-12-05,Trondheim,Iskrem,Frossenmat,False,9,9,0
2024-12-06,Trondheim,Iskrem,Frossenmat,False,12,12,0
2024-12-07,Trondheim,Iskrem,Frossenmat,False,11,11,0
2024-12-08,Trondheim,Iskrem,Frossenmat,False,7,7,0
2024-12-09,Trondheim,Iskrem,Frossenmat,False,11,11,0
2024-12-10,Trondheim,Iskrem,Frossenmat,False,9,9,0
2024-12-11,Trondheim,Iskrem,Frossenmat,False,9,9,0
2024-12-12,Trondheim,Iskrem,Frossenmat,False,9,9,0
2024-12-13,Trondheim,Iskrem,Frossenmat,False,11,11,0
2024-12-14,Trondheim,Iskrem,Frossenmat,False,11,11,0
2024-12-15,Trondheim,Iskrem,Frossenmat,False,6,6,0
2024-12-16,Trondheim,Iskrem,Frossenmat,False,8,8,0
2024-12-17,Trondheim,Iskrem,Frossenmat,False,8,8,0
2024-12-18,Trondheim,Iskrem,Frossenmat,False,7,7,0
2024-12-19,Trondheim,Iskrem,Frossenmat,False,6,6,0
2024-12-20,Trondheim,Iskrem,Frossenmat,False,6,6,0
2024-12-21,Trondheim,Iskrem,Frossenmat,False,8,8,0
2024-12-22,Trondheim,Iskrem,Frossenmat,False,7,7,0
2024-12-23,Trondheim,Iskrem,Frossenmat,False,4,4,0
2024-12-24,Trondheim,Iskrem,Frossenmat,False,6,6,0
2024-12-25,Trondheim,Iskrem,Frossenmat,False,5,5,0
2024-12-26,Trondheim,Iskrem,Frossenmat,False,5,5,0
2024-12-27,Trondheim,Iskrem,Frossenmat,False,5,5,0
2024-12-28,Trondheim,Iskrem,Frossenmat,False,5,5,0
2024-12-29,Trondheim,Iskrem,Frossenmat,False,5,5,0
2024-12-30,Trondheim,Iskrem,Frossenmat,False,5,5,0
2024-12-31,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-01,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-02,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-03,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-01-04,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-01-05,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-06,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-07,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-08,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-09,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-10,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-01-11,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-12,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-13,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-14,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-15,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-16,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-17,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-18,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-19,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-20,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-21,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-22,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-23,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-24,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-25,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-26,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-27,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-28,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-29,Trondheim,Iskrem,Frossenmat,False,3,3,0
2025-01-30,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-01-31,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-01,Trondheim,Iskrem,Frossenmat,False,6,6,0
2025-02-02,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-03,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-04,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-02-05,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-02-06,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-07,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-08,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-09,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-10,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-11,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-12,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-13,Trondheim,Iskrem,Frossenmat,False,6,6,0
2025-02-14,Trondheim,Iskrem,Frossenmat,False,7,7,0
2025-02-15,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-02-16,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-02-17,Trondheim,Iskrem,Frossenmat,False,6,6,0
2025-02-18,Trondheim,Iskrem,Frossenmat,False,7,7,0
2025-02-19,Trondheim,Iskrem,Frossenmat,False,7,7,0
2025-02-20,Trondheim,Iskrem,Frossenmat,False,8,8,0
2025-02-21,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-02-22,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-02-23,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-02-24,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-02-25,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-02-26,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-02-27,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-02-28,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-03-01,Trondheim,Iskrem,Frossenmat,False,12,12,0
2025-03-02,Trondheim,Iskrem,Frossenmat,False,11,11,0
2025-03-03,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-03-04,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-03-05,Trondheim,Iskrem,Frossenmat,False,12,12,0
2025-03-06,Trondheim,Iskrem,Frossenmat,False,12,12,0
2025-03-07,Trondheim,Iskrem,Frossenmat,False,16,16,0
2025-03-08,Trondheim,Iskrem,Frossenmat,False,14,14,0
2025-03-09,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-03-10,Trondheim,Iskrem,Frossenmat,False,14,14,0
2025-03-11,Trondheim,Iskrem,Frossenmat,False,12,12,0
2025-03-12,Trondheim,Iskrem,Frossenmat,False,12,12,0
2025-03-13,Trondheim,Iskrem,Frossenmat,False,12,12,0
2025-03-14,Trondheim,Iskrem,Frossenmat,False,22,22,0
2025-03-15,Trondheim,Iskrem,Frossenmat,False,20,20,0
2025-03-16,Trondheim,Iskrem,Frossenmat,False,16,16,0
2025-03-17,Trondheim,Iskrem,Frossenmat,False,17,17,0
2025-03-18,Trondheim,Iskrem,Frossenmat,False,16,16,0
2025-03-19,Trondheim,Iskrem,Frossenmat,False,19,19,0
2025-03-20,Trondheim,Iskrem,Frossenmat,False,14,14,0
2025-03-21,Trondheim,Iskrem,Frossenmat,False,19,19,0
2025-03-22,Trondheim,Iskrem,Frossenmat,False,19,19,0
2025-03-23,Trondheim,Iskrem,Frossenmat,False,19,19,0
2025-03-24,Trondheim,Iskrem,Frossenmat,False,20,20,0
2025-03-25,Trondheim,Iskrem,Frossenmat,False,17,17,0
2025-03-26,Trondheim,Iskrem,Frossenmat,False,19,19,0
2025-03-27,Trondheim,Iskrem,Frossenmat,False,23,23,0
2025-03-28,Trondheim,Iskrem,Frossenmat,False,23,23,0
2025-03-29,Trondheim,Iskrem,Frossenmat,False,28,28,0
2025-03-30,Trondheim,Iskrem,Frossenmat,False,19,19,0
2025-03-31,Trondheim,Iskrem,Frossenmat,False,25,25,0
2025-04-01,Trondheim,Iskrem,Frossenmat,False,24,24,0
2025-04-02,Trondheim,Iskrem,Frossenmat,False,18,18,0
2025-04-03,Trondheim,Iskrem,Frossenmat,False,22,22,0
2025-04-04,Trondheim,Iskrem,Frossenmat,False,21,21,0
2025-04-05,Trondheim,Iskrem,Frossenmat,False,35,35,0
2025-04-06,Trondheim,Iskrem,Frossenmat,False,31,31,0
2025-04-07,Trondheim,Iskrem,Frossenmat,False,16,16,0
2025-04-08,Trondheim,Iskrem,Frossenmat,False,20,20,0
2025-04-09,Trondheim,Iskrem,Frossenmat,False,26,26,0
2025-04-10,Trondheim,Iskrem,Frossenmat,False,26,26,0
2025-04-11,Trondheim,Iskrem,Frossenmat,False,32,32,0
2025-04-12,Trondheim,Iskrem,Frossenmat,False,26,26,0
2025-04-13,Trondheim,Iskrem,Frossenmat,False,29,29,0
2025-04-14,Trondheim,Iskrem,Frossenmat,False,31,31,0
2025-04-15,Trondheim,Iskrem,Frossenmat,False,40,40,0
2025-04-16,Trondheim,Iskrem,Frossenmat,False,34,34,0
2025-04-17,Trondheim,Iskrem,Frossenmat,False,23,23,0
2025-04-18,Trondheim,Iskrem,Frossenmat,False,38,38,0
2025-04-19,Trondheim,Iskrem,Frossenmat,False,42,42,0
2025-04-20,Trondheim,Iskrem,Frossenmat,False,27,27,0
2025-04-21,Trondheim,Iskrem,Frossenmat,False,35,35,0
2025-04-22,Trondheim,Iskrem,Frossenmat,False,35,35,0
2025-04-23,Trondheim,Iskrem,Frossenmat,False,38,38,0
2025-04-24,Trondheim,Iskrem,Frossenmat,False,36,36,0
2025-04-25,Trondheim,Iskrem,Frossenmat,False,44,44,0
2025-04-26,Trondheim,Iskrem,Frossenmat,False,39,39,0
2025-04-27,Trondheim,Iskrem,Frossenmat,False,27,27,0
2025-04-28,Trondheim,Iskrem,Frossenmat,False,35,35,0
2025-04-29,Trondheim,Iskrem,Frossenmat,False,33,33,0
2025-04-30,Trondheim,Iskrem,Frossenmat,False,33,33,0
2025-05-01,Trondheim,Iskrem,Frossenmat,False,41,41,0
2025-05-02,Trondheim,Iskrem,Frossenmat,False,56,56,0
2025-05-03,Trondheim,Iskrem,Frossenmat,False,39,39,0
2025-05-04,Trondheim,Iskrem,Frossenmat,False,36,36,0
2025-05-05,Trondheim,Iskrem,Frossenmat,False,35,35,0
2025-05-06,Trondheim,Iskrem,Frossenmat,False,40,40,0
2025-05-07,Trondheim,Iskrem,Frossenmat,False,25,25,0
2025-05-08,Trondheim,Iskrem,Frossenmat,False,30,30,0
2025-05-09,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-05-10,Trondheim,Iskrem,Frossenmat,False,57,57,0
2025-05-11,Trondheim,Iskrem,Frossenmat,False,40,40,0
2025-05-12,Trondheim,Iskrem,Frossenmat,False,44,44,0
2025-05-13,Trondheim,Iskrem,Frossenmat,False,42,42,0
2025-05-14,Trondheim,Iskrem,Frossenmat,False,49,49,0
2025-05-15,Trondheim,Iskrem,Frossenmat,False,51,51,0
2025-05-16,Trondheim,Iskrem,Frossenmat,False,48,48,0
2025-05-17,Trondheim,Iskrem,Frossenmat,False,62,62,0
2025-05-18,Trondheim,Iskrem,Frossenmat,False,46,46,0
2025-05-19,Trondheim,Iskrem,Frossenmat,False,60,60,0
2025-05-20,Trondheim,Iskrem,Frossenmat,False,38,38,0
2025-05-21,Trondheim,Iskrem,Frossenmat,False,43,43,0
2025-05-22,Trondheim,Iskrem,Frossenmat,False,38,38,0
2025-05-23,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-05-24,Trondheim,Iskrem,Frossenmat,False,62,62,0
2025-05-25,Trondheim,Iskrem,Frossenmat,False,47,47,0
2025-05-26,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-05-27,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-05-28,Trondheim,Iskrem,Frossenmat,False,45,45,0
2025-05-29,Trondheim,Iskrem,Frossenmat,False,45,45,0
2025-05-30,Trondheim,Iskrem,Frossenmat,False,53,53,0
2025-05-31,Trondheim,Iskrem,Frossenmat,False,56,56,0
2025-06-01,Trondheim,Iskrem,Frossenmat,False,48,48,0
2025-06-02,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-06-03,Trondheim,Iskrem,Frossenmat,False,54,54,0
2025-06-04,Trondheim,Iskrem,Frossenmat,False,54,54,0
2025-06-05,Trondheim,Iskrem,Frossenmat,False,61,61,0
2025-06-06,Trondheim,Iskrem,Frossenmat,False,55,55,0
2025-06-07,Trondheim,Iskrem,Frossenmat,False,63,63,0
2025-06-08,Trondheim,Iskrem,Frossenmat,False,44,44,0
2025-06-09,Trondheim,Iskrem,Frossenmat,False,60,60,0
2025-06-10,Trondheim,Iskrem,Frossenmat,False,47,47,0
2025-06-11,Trondheim,Iskrem,Frossenmat,False,60,60,0
2025-06-12,Trondheim,Iskrem,Frossenmat,False,63,63,0
2025-06-13,Trondheim,Iskrem,Frossenmat,False,71,71,0
2025-06-14,Trondheim,Iskrem,Frossenmat,False,71,71,0
2025-06-15,Trondheim,Iskrem,Frossenmat,False,53,53,0
2025-06-16,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-06-17,Trondheim,Iskrem,Frossenmat,False,49,49,0
2025-06-18,Trondheim,Iskrem,Frossenmat,False,52,52,0
2025-06-19,Trondheim,Iskrem,Frossenmat,False,68,68,0
2025-06-20,Trondheim,Iskrem,Frossenmat,False,59,59,0
2025-06-21,Trondheim,Iskrem,Frossenmat,False,72,72,0
2025-06-22,Trondheim,Iskrem,Frossenmat,False,60,60,0
2025-06-23,Trondheim,Iskrem,Frossenmat,False,52,52,0
2025-06-24,Trondheim,Iskrem,Frossenmat,False,58,58,0
2025-06-25,Trondheim,Iskrem,Frossenmat,False,42,42,0
2025-06-26,Trondheim,Iskrem,Frossenmat,False,66,66,0
2025-06-27,Trondheim,Iskrem,Frossenmat,False,83,83,0
2025-06-28,Trondheim,Iskrem,Frossenmat,False,70,70,0
2025-06-29,Trondheim,Iskrem,Frossenmat,False,48,48,0
2025-06-30,Trondheim,Iskrem,Frossenmat,False,62,62,0
2025-07-01,Trondheim,Iskrem,Frossenmat,False,46,46,0
2025-07-02,Trondheim,Iskrem,Frossenmat,False,47,47,0
2025-07-03,Trondheim,Iskrem,Frossenmat,False,55,55,0
2025-07-04,Trondheim,Iskrem,Frossenmat,False,89,89,0
2025-07-05,Trondheim,Iskrem,Frossenmat,False,80,80,0
2025-07-06,Trondheim,Iskrem,Frossenmat,False,51,51,0
2025-07-07,Trondheim,Iskrem,Frossenmat,False,42,42,0
2025-07-08,Trondheim,Iskrem,Frossenmat,False,57,57,0
2025-07-09,Trondheim,Iskrem,Frossenmat,False,58,58,0
2025-07-10,Trondheim,Iskrem,Frossenmat,False,56,56,0
2025-07-11,Trondheim,Iskrem,Frossenmat,False,93,93,0
2025-07-12,Trondheim,Iskrem,Frossenmat,False,72,72,0
2025-07-13,Trondheim,Iskrem,Frossenmat,False,37,37,0
2025-07-14,Trondheim,Iskrem,Frossenmat,False,53,53,0
2025-07-15,Trondheim,Iskrem,Frossenmat,False,61,61,0
2025-07-16,Trondheim,Iskrem,Frossenmat,False,60,60,0
2025-07-17,Trondheim,Iskrem,Frossenmat,False,55,55,0
2025-07-18,Trondheim,Iskrem,Frossenmat,False,70,70,0
2025-07-19,Trondheim,Iskrem,Frossenmat,False,52,52,0
2025-07-20,Trondheim,Iskrem,Frossenmat,False,57,57,0
2025-07-21,Trondheim,Iskrem,Frossenmat,False,54,54,0
2025-07-22,Trondheim,Iskrem,Frossenmat,False,59,59,0
2025-07-23,Trondheim,Iskrem,Frossenmat,False,61,61,0
2025-07-24,Trondheim,Iskrem,Frossenmat,False,67,67,0
2025-07-25,Trondheim,Iskrem,Frossenmat,False,63,63,0
2025-07-26,Trondheim,Iskrem,Frossenmat,False,59,59,0
2025-07-27,Trondheim,Iskrem,Frossenmat,False,52,52,0
2025-07-28,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-07-29,Trondheim,Iskrem,Frossenmat,False,49,49,0
2025-07-30,Trondheim,Iskrem,Frossenmat,False,68,68,0
2025-07-31,Trondheim,Iskrem,Frossenmat,False,57,57,0
2025-08-01,Trondheim,Iskrem,Frossenmat,False,95,95,0
2025-08-02,Trondheim,Iskrem,Frossenmat,False,73,73,0
2025-08-03,Trondheim,Iskrem,Frossenmat,False,46,46,0
2025-08-04,Trondheim,Iskrem,Frossenmat,False,49,49,0
2025-08-05,Trondheim,Iskrem,Frossenmat,False,64,64,0
2025-08-06,Trondheim,Iskrem,Frossenmat,False,46,46,0
2025-08-07,Trondheim,Iskrem,Frossenmat,False,60,60,0
2025-08-08,Trondheim,Iskrem,Frossenmat,False,68,68,0
2025-08-09,Trondheim,Iskrem,Frossenmat,False,62,62,0
2025-08-10,Trondheim,Iskrem,Frossenmat,False,66,66,0
2025-08-11,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-08-12,Trondheim,Iskrem,Frossenmat,False,48,48,0
2025-08-13,Trondheim,Iskrem,Frossenmat,False,54,54,0
2025-08-14,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-08-15,Trondheim,Iskrem,Frossenmat,False,93,93,0
2025-08-16,Trondheim,Iskrem,Frossenmat,False,81,81,0
2025-08-17,Trondheim,Iskrem,Frossenmat,False,49,49,0
2025-08-18,Trondheim,Iskrem,Frossenmat,False,49,49,0
2025-08-19,Trondheim,Iskrem,Frossenmat,False,37,37,0
2025-08-20,Trondheim,Iskrem,Frossenmat,False,54,54,0
2025-08-21,Trondheim,Iskrem,Frossenmat,False,47,47,0
2025-08-22,Trondheim,Iskrem,Frossenmat,False,69,69,0
2025-08-23,Trondheim,Iskrem,Frossenmat,False,48,48,0
2025-08-24,Trondheim,Iskrem,Frossenmat,False,52,52,0
2025-08-25,Trondheim,Iskrem,Frossenmat,False,65,65,0
2025-08-26,Trondheim,Iskrem,Frossenmat,False,52,52,0
2025-08-27,Trondheim,Iskrem,Frossenmat,False,45,45,0
2025-08-28,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-08-29,Trondheim,Iskrem,Frossenmat,False,65,65,0
2025-08-30,Trondheim,Iskrem,Frossenmat,False,86,86,0
2025-08-31,Trondheim,Iskrem,Frossenmat,False,47,47,0
2025-09-01,Trondheim,Iskrem,Frossenmat,False,40,40,0
2025-09-02,Trondheim,Iskrem,Frossenmat,False,49,49,0
2025-09-03,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-09-04,Trondheim,Iskrem,Frossenmat,False,53,53,0
2025-09-05,Trondheim,Iskrem,Frossenmat,False,70,70,0
2025-09-06,Trondheim,Iskrem,Frossenmat,False,80,80,0
2025-09-07,Trondheim,Iskrem,Frossenmat,False,43,43,0
2025-09-08,Trondheim,Iskrem,Frossenmat,False,42,42,0
2025-09-09,Trondheim,Iskrem,Frossenmat,False,34,34,0
2025-09-10,Trondheim,Iskrem,Frossenmat,False,51,51,0
2025-09-11,Trondheim,Iskrem,Frossenmat,False,40,40,0
2025-09-12,Trondheim,Iskrem,Frossenmat,False,67,67,0
2025-09-13,Trondheim,Iskrem,Frossenmat,False,54,54,0
2025-09-14,Trondheim,Iskrem,Frossenmat,False,56,56,0
2025-09-15,Trondheim,Iskrem,Frossenmat,False,35,35,0
2025-09-16,Trondheim,Iskrem,Frossenmat,False,51,51,0
2025-09-17,Trondheim,Iskrem,Frossenmat,False,50,50,0
2025-09-18,Trondheim,Iskrem,Frossenmat,False,47,47,0
2025-09-19,Trondheim,Iskrem,Frossenmat,False,46,46,0
2025-09-20,Trondheim,Iskrem,Frossenmat,False,60,60,0
2025-09-21,Trondheim,Iskrem,Frossenmat,False,43,43,0
2025-09-22,Trondheim,Iskrem,Frossenmat,False,30,30,0
2025-09-23,Trondheim,Iskrem,Frossenmat,False,51,51,0
2025-09-24,Trondheim,Iskrem,Frossenmat,False,39,39,0
2025-09-25,Trondheim,Iskrem,Frossenmat,False,49,49,0
2025-09-26,Trondheim,Iskrem,Frossenmat,False,51,51,0
2025-09-27,Trondheim,Iskrem,Frossenmat,False,59,59,0
2025-09-28,Trondheim,Iskrem,Frossenmat,False,34,34,0
2025-09-29,Trondheim,Iskrem,Frossenmat,False,40,40,0
2025-09-30,Trondheim,Iskrem,Frossenmat,False,39,39,0
2025-10-01,Trondheim,Iskrem,Frossenmat,False,36,36,0
2025-10-02,Trondheim,Iskrem,Frossenmat,False,32,32,0
2025-10-03,Trondheim,Iskrem,Frossenmat,False,26,26,0
2025-10-04,Trondheim,Iskrem,Frossenmat,False,41,41,0
2025-10-05,Trondheim,Iskrem,Frossenmat,False,40,40,0
2025-10-06,Trondheim,Iskrem,Frossenmat,False,28,28,0
2025-10-07,Trondheim,Iskrem,Frossenmat,False,29,29,0
2025-10-08,Trondheim,Iskrem,Frossenmat,False,27,27,0
2025-10-09,Trondheim,Iskrem,Frossenmat,False,35,35,0
2025-10-10,Trondheim,Iskrem,Frossenmat,False,38,38,0
2025-10-11,Trondheim,Iskrem,Frossenmat,False,51,51,0
2025-10-12,Trondheim,Iskrem,Frossenmat,False,36,36,0
2025-10-13,Trondheim,Iskrem,Frossenmat,False,33,33,0
2025-10-14,Trondheim,Iskrem,Frossenmat,False,33,33,0
2025-10-15,Trondheim,Iskrem,Frossenmat,False,28,28,0
2025-10-16,Trondheim,Iskrem,Frossenmat,False,27,27,0
2025-10-17,Trondheim,Iskrem,Frossenmat,False,44,44,0
2025-10-18,Trondheim,Iskrem,Frossenmat,False,44,44,0
2025-10-19,Trondheim,Iskrem,Frossenmat,False,33,33,0
2025-10-20,Trondheim,Iskrem,Frossenmat,False,27,27,0
2025-10-21,Trondheim,Iskrem,Frossenmat,False,27,27,0
2025-10-22,Trondheim,Iskrem,Frossenmat,False,24,24,0
2025-10-23,Trondheim,Iskrem,Frossenmat,False,31,31,0
2025-10-24,Trondheim,Iskrem,Frossenmat,False,25,25,0
2025-10-25,Trondheim,Iskrem,Frossenmat,False,23,23,0
2025-10-26,Trondheim,Iskrem,Frossenmat,False,18,18,0
2025-10-27,Trondheim,Iskrem,Frossenmat,False,18,18,0
2025-10-28,Trondheim,Iskrem,Frossenmat,False,31,31,0
2025-10-29,Trondheim,Iskrem,Frossenmat,False,28,28,0
2025-10-30,Trondheim,Iskrem,Frossenmat,False,20,20,0
2025-10-31,Trondheim,Iskrem,Frossenmat,False,31,31,0
2025-11-01,Trondheim,Iskrem,Frossenmat,False,37,37,0
2025-11-02,Trondheim,Iskrem,Frossenmat,False,25,25,0
2025-11-03,Trondheim,Iskrem,Frossenmat,False,30,30,0
2025-11-04,Trondheim,Iskrem,Frossenmat,False,22,22,0
2025-11-05,Trondheim,Iskrem,Frossenmat,False,20,20,0
2025-11-06,Trondheim,Iskrem,Frossenmat,False,18,18,0
2025-11-07,Trondheim,Iskrem,Frossenmat,False,27,27,0
2025-11-08,Trondheim,Iskrem,Frossenmat,False,30,30,0
2025-11-09,Trondheim,Iskrem,Frossenmat,False,20,20,0
2025-11-10,Trondheim,Iskrem,Frossenmat,False,19,19,0
2025-11-11,Trondheim,Iskrem,Frossenmat,False,23,23,0
